Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
71205	º°±â±º ¸¶½ºÅÍ ÆÑ1	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71206	º°±â±º ¸¶½ºÅÍ ÆÑ2	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71207	ºñ»ì±º ¸¶½ºÅÍ ÆÑ1	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71208	ºñ»ì±º ¸¶½ºÅÍ ÆÑ2	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71209	°­³ë±º ¸¶½ºÅÍ ÆÑ1	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71210	°­³ë±º ¸¶½ºÅÍ ÆÑ2	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71211	È¯¹«±º ¸¶½ºÅÍ ÆÑ1	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71212	È¯¹«±º ¸¶½ºÅÍ ÆÑ2	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71213	Èæ¸¶±º ¸¶½ºÅÍ ÆÑ1	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71214	Èæ¸¶±º ¸¶½ºÅÍ ÆÑ2	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71215	Ãµ·æ±º ¸¶½ºÅÍ ÆÑ1	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71216	Ãµ·æ±º ¸¶½ºÅÍ ÆÑ2	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71217	±¤·Ú±º ¸¶½ºÅÍ ÆÑ1	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71218	±¤·Ú±º ¸¶½ºÅÍ ÆÑ2	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71219	Pepsi Can	ITEM_QUEST	0	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
71220	Pepsi mount	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20243	APPLY_MOV_SPEED	20	APPLY_MAX_HP	1500	7200	0	0	0	0	0	0	0	0
71221	¿ä¼úº¸µû¸®	ITEM_UNIQUE	USE_SPECIAL	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	864000	0	0	0	0	0	0	0	0
71222	È¥Å×ÀÏ ¼ÒÈ¯ÆÐ1	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20244	APPLY_MOV_SPEED	20	APPLY_MAX_HP	1500	43200	0	0	0	0	0	0	0	0
71223	È¥Å×ÀÏ ¼ÒÈ¯ÆÐ2	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20245	APPLY_MOV_SPEED	20	APPLY_MAX_HP	1500	43200	0	0	0	0	0	0	0	0
71224	¸Þ¸Óµå ¼ÒÈ¯ÆÐ1	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20246	APPLY_ATTBONUS_MONSTER	15	APPLY_MAX_HP	1500	43200	0	0	0	0	0	0	0	0
71225	¸Þ¸Óµå ¼ÒÈ¯ÆÐ2	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20247	APPLY_ATTBONUS_MONSTER	15	APPLY_MAX_HP	1500	43200	0	0	0	0	0	0	0	0
71226	³«Å¸ ¼ÒÈ¯ÆÐ1	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20248	APPLY_MOV_SPEED	20	APPLY_MAX_HP	1500	43200	0	0	0	0	0	0	0	0
71227	³«Å¸ ¼ÒÈ¯ÆÐ2	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20249	APPLY_MOV_SPEED	20	APPLY_MAX_HP	1500	43200	0	0	0	0	0	0	0	0
71228	ÇÒ·ÎÀ©_17 ¼ÒÈ¯ÆÐ1	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20250	APPLY_MOV_SPEED	20	APPLY_ATTBONUS_MONSTER	15	43200	0	0	0	0	0	0	0	0
71229	ÇÒ·ÎÀ©_17 ¼ÒÈ¯ÆÐ2	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20251	APPLY_MOV_SPEED	20	APPLY_ATTBONUS_MONSTER	15	43200	0	0	0	0	0	0	0	0
71231	Åä³¢ ¼ÒÈ¯ÆÐ1	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20254	APPLY_MOV_SPEED	20	APPLY_ATTBONUS_MONSTER	15	43200	0	0	0	0	0	0	0	0
71232	Åä³¢ ¼ÒÈ¯ÆÐ2	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20255	APPLY_MOV_SPEED	20	APPLY_ATTBONUS_MONSTER	15	43200	0	0	0	0	0	0	0	0
71233	½ä¸Å°³ ¼ÒÈ¯ÆÐ1	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20257	APPLY_ATTBONUS_MONSTER	15	APPLY_MAX_HP	1500	43200	0	0	0	0	0	0	0	0
71234	½ä¸Å°³ ¼ÒÈ¯ÆÐ2	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20258	APPLY_ATTBONUS_MONSTER	15	APPLY_MAX_HP	1500	43200	0	0	0	0	0	0	0	0
71235	ÄÌº£·Î½º ¼ÒÈ¯ÆÐ1	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20259	APPLY_MOV_SPEED	20	APPLY_MALL_EXPBONUS	30	43200	0	0	0	0	0	0	0	0
71236	ÄÌº£·Î½º ¼ÒÈ¯ÆÐ2	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	20260	APPLY_MOV_SPEED	20	APPLY_MALL_EXPBONUS	30	43200	0	0	0	0	0	0	0	0
71237	Àú½ÅÀÌ¿ë±Ç(1È¸¿ë)	ITEM_COSTUME	COSTUME_MOUNT	1	NONE	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	300	LIMIT_NONE	0	APPLY_NONE	20110	APPLY_DEF_GRADE_BONUS	75	APPLY_NONE	0	0	1	0	0	0	0	0	0	0
71238	»ê°ß½ÅÀÌ¿ë±Ç(1È¸¿ë)	ITEM_COSTUME	COSTUME_MOUNT	1	NONE	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	300	LIMIT_NONE	0	APPLY_NONE	20111	APPLY_DEF_GRADE_BONUS	100	APPLY_NONE	0	0	1	0	0	0	0	0	0	0
71239	ÅõÁö¹üÀÌ¿ë±Ç(1È¸¿ë)	ITEM_COSTUME	COSTUME_MOUNT	1	NONE	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	300	LIMIT_NONE	0	APPLY_NONE	20112	APPLY_DEF_GRADE_BONUS	125	APPLY_NONE	0	0	1	0	0	0	0	0	0	0
71240	»çÀÚ¿ÕÀÌ¿ë±Ç(1È¸¿ë)	ITEM_COSTUME	COSTUME_MOUNT	1	NONE	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	300	LIMIT_NONE	0	APPLY_NONE	20113	APPLY_ATT_GRADE_BONUS	200	APPLY_NONE	0	0	1	0	0	0	0	0	0	0
71241	½Â¸¶±Ç(1È¸¿ë)	ITEM_COSTUME	COSTUME_MOUNT	1	NONE	QUEST_USE | LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	600	LEVEL	10	APPLY_NONE	20030	APPLY_NONE	0	APPLY_NONE	0	0	2	0	0	0	0	0	0	0
72001	°æÇèÀÇ ¹ÝÁö	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0
72002	°æÇèÀÇ ¹ÝÁö	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	30	0	0	0	0	0	0	0	0
72003	°æÇèÀÇ ¹ÝÁö	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0
72004	µµµÏÀÇ Àå°©	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0
72005	µµµÏÀÇ Àå°©	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	30	0	0	0	0	0	0	0	0
72006	µµµÏÀÇ Àå°©	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0
72007	ºñ´Üº¸µû¸®	ITEM_UNIQUE	USE_SPECIAL	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0
72008	ºñ´Üº¸µû¸®	ITEM_UNIQUE	USE_SPECIAL	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	30	0	0	0	0	0	0	0	0
72009	ºñ´Üº¸µû¸®	ITEM_UNIQUE	USE_SPECIAL	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0
72010	¿ø¾ÓÀÇ ±êÅÐ	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	900	0	1	0	0	0	0	0	0
72011	¿ø¾ÓÀÇ ±êÅÐ	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1800	0	1	0	0	0	0	0	0
72012	¿ø¾ÓÀÇ ±êÅÐ	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	10800	0	1	0	0	0	0	0	0
72013	¿ù°£¾î½É	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	15	0	0	0	0	0	0	0	0
72014	¿ù°£¾î½É	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	30	0	0	0	0	0	0	0	0
72015	¿ù°£¾î½É	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0
72016	Á¦3ÀÇ ¼Õ	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	15	0	0	0	0	0	0	0	0
72017	Á¦3ÀÇ ¼Õ	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	30	0	0	0	0	0	0	0	0
72018	Á¦3ÀÇ ¼Õ	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0
72019	Ã¢°íÈ®Àå±Ç	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	900	0	1	0	0	0	0	0	0
72020	Ã¢°íÈ®Àå±Ç	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1800	0	1	0	0	0	0	0	0
72021	Ã¢°íÈ®Àå±Ç	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	10800	0	1	0	0	0	0	0	0
72022	Çà¿îÀÇ ±ÝÈ­	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0
72023	Çà¿îÀÇ ±ÝÈ­	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	30	0	0	0	0	0	0	0	0
72024	Çà¿îÀÇ ±ÝÈ­	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0
72025	°üÅëÀÇ Àå	ITEM_USE	USE_AFFECT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	510	16	10	600	0	0	0	0	0
72026	°üÅëÀÇ Àå	ITEM_USE	USE_AFFECT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	510	16	10	600	0	0	0	0	0
72027	°üÅëÀÇ Àå	ITEM_USE	USE_AFFECT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	510	16	10	600	0	0	0	0	0
72028	¿­Á¤ÀÇ °¡¸é	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	15	0	1	0	0	0	0	0	0
72029	¿­Á¤ÀÇ °¡¸é	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	30	0	1	0	0	0	0	0	0
72030	¿­Á¤ÀÇ °¡¸é	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	1	0	0	0	0	0	0
72031	¿ë½ÅÀÇ °ø°Ý	ITEM_USE	USE_AFFECT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	510	86	15	1800	0	0	0	0	0
